Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
TlI,mp-571102,2.853180887,231.225,713.15,440.0,2.371027645,16.5923347,7.241258154,-0.681534453,-2.624365445,6.05014633,23.69257964,165.643885,165.643885,38.739415,38.739415,156.5838326,156.5838326,161.050161,161.050161,170.1136059,170.1136059,1.65,1.65,0.25,0.25,1.612121212,1.612121212,1.630950643,1.630950643,1.668831927,1.668831927,67.0,67.0,14.0,14.0,64.07462687,64.07462687,65.520989,65.520989,68.44705983,68.44705983,5.5,5.5,0.5,0.5,5.454545455,5.454545455,5.477225575,5.477225575,5.522680509,5.522680509,15.0,15.0,2.0,2.0,14.73333333,14.73333333,14.86606875,14.86606875,15.13274595,15.13274595,2.14,2.14,0.52,0.52,2.01364486,2.01364486,2.075861267,2.075861267,2.202271555,2.202271555,21.47,21.47,4.25,4.25,20.62870983,20.62870983,21.04515146,21.04515146,21.88660321,21.88660321,481.925,481.925,95.075,95.075,463.1684391,463.1684391,472.4536485,472.4536485,491.2137633,491.2137633,hal
TlSe,mp-1836,2.780425332,67.65,603.15,330.0,2.660742371,35.60730793,14.00323715,-0.275379762,-3.204161961,7.714673989,19.44459682,141.67165,141.67165,62.71165,62.71165,113.9120309,113.9120309,127.0358428,127.0358428,154.9309764,154.9309764,1.525,1.525,0.375,0.375,1.432786885,1.432786885,1.47817455,1.47817455,1.570429877,1.570429877,57.5,57.5,23.5,23.5,47.89565217,47.89565217,52.47856705,52.47856705,62.11682542,62.11682542,5.0,5.0,1.0,1.0,4.8,4.8,4.898979486,4.898979486,5.099019514,5.099019514,14.5,14.5,1.5,1.5,14.34482759,14.34482759,14.4222051,14.4222051,14.57737974,14.57737974,2.085,2.085,0.465,0.465,1.981294964,1.981294964,2.032486162,2.032486162,2.136223303,2.136223303,16.82,16.82,0.4,0.4,16.81048751,16.81048751,16.81524308,16.81524308,16.82475557,16.82475557,535.5,535.5,41.5,41.5,532.2838469,532.2838469,533.8895017,533.8895017,537.1056693,537.1056693,chalc
UB2,mp-1514,3.431870146,668.7166667,2703.15,2430.0,7.021433213,329.1319671,172.1415892,-0.584166096,-8.800896527,13.03875758,10.3179905,124.419955,86.55030333,113.608955,72.13563667,20.68261917,15.85641002,50.72800554,30.30078042,168.4853699,137.7092558,1.3,1.15,0.45,0.016666667,1.144230769,1.025862069,1.219631092,1.081330949,1.375681649,1.225765067,48.5,34.0,43.5,27.33333333,9.484536082,7.301587302,21.44761059,13.20006122,65.14982732,53.27288241,5.5,4.333333333,3.5,1.666666667,3.272727273,2.7,4.242640687,3.301927249,6.519202405,5.446711546,9.5,10.66666667,3.5,6.666666667,8.210526316,9.36,8.831760866,10.04645057,10.12422837,11.16542282,1.71,1.82,0.33,0.9,1.646315789,1.7595,1.677855774,1.790797477,1.741551033,1.846401906,8.44,7.09,4.05,1.236666667,6.496575829,5.60072523,7.404802496,6.22057446,9.361415491,8.0528318,1877.15,2034.433333,471.85,1097.566667,1758.543377,1919.36373,1816.87911,1979.300313,1935.545025,2082.504109,bor
UC,mp-2489,3.486168264,460.5,3063.15,2790.0,7.353215845,293.7655113,124.5383462,-0.124722285,-10.3838122,13.80024587,28.98116057,125.019805,125.019805,113.009105,113.009105,22.8675275,22.8675275,53.46862472,53.46862472,168.5259904,168.5259904,1.225,1.225,0.525,0.525,1.0,1.0,1.106797181,1.106797181,1.332760294,1.332760294,49.0,49.0,43.0,43.0,11.26530612,11.26530612,23.49468025,23.49468025,65.19202405,65.19202405,5.5,5.5,3.5,3.5,3.272727273,3.272727273,4.242640687,4.242640687,6.519202405,6.519202405,10.0,10.0,4.0,4.0,8.4,8.4,9.16515139,9.16515139,10.77032961,10.77032961,1.965,1.965,0.585,0.585,1.790839695,1.790839695,1.875899784,1.875899784,2.050231694,2.050231694,8.89,8.89,3.6,3.6,7.432182227,7.432182227,8.128474642,8.128474642,9.591251222,9.591251222,2602.65,2602.65,1197.35,1197.35,2051.808733,2051.808733,2310.874293,2310.874293,2864.861959,2864.861959,carb_gr
UC2,mp-2486,3.418823126,-378.6166667,2623.15,2350.0,7.58696645,297.051762,156.3768039,-0.11237496,-10.02735818,11.77880776,28.98116057,125.019805,87.35010333,113.009105,71.33583667,22.8675275,17.5726996,53.46862472,32.50290029,168.5259904,137.7755129,1.225,1.05,0.525,0.116666667,1.0,0.875,1.106797181,0.950046166,1.332760294,1.160818677,49.0,34.66666667,43.0,26.66666667,11.26530612,8.715789474,23.49468025,14.90607983,65.19202405,53.34166602,5.5,4.333333333,3.5,1.666666667,3.272727273,2.7,4.242640687,3.301927249,6.519202405,5.446711546,10.0,11.33333333,4.0,7.333333333,8.4,9.692307692,9.16515139,10.55526418,10.77032961,11.94431524,1.965,2.16,0.585,1.24,1.790839695,1.988135593,1.875899784,2.078036393,2.050231694,2.229304824,8.89,7.69,3.6,0.636666667,7.432182227,6.54827552,8.128474642,7.044085101,9.591251222,8.405718292,2602.65,3001.766667,1197.35,2064.9,2051.808733,2423.444165,2310.874293,2727.587845,2864.861959,3207.016687,carb_gr
UN,mp-1865,3.469549576,2213.975,2948.15,2675.0,7.167035345,311.8469735,119.5024091,-1.501567641,-11.12350874,14.46962117,49.78718937,126.017805,126.017805,112.011105,112.011105,26.45657519,26.45657519,57.7407961,57.7407961,168.6030095,168.6030095,1.2,1.2,0.55,0.55,0.947916667,0.947916667,1.06653645,1.06653645,1.320037878,1.320037878,49.5,49.5,42.5,42.5,13.01010101,13.01010101,25.37715508,25.37715508,65.24185773,65.24185773,5.5,5.5,3.5,3.5,3.272727273,3.272727273,4.242640687,4.242640687,6.519202405,6.519202405,10.5,10.5,4.5,4.5,8.571428571,8.571428571,9.486832981,9.486832981,11.42365966,11.42365966,2.21,2.21,0.83,0.83,1.898280543,1.898280543,2.048218738,2.048218738,2.360720229,2.360720229,13.015,13.015,0.525,0.525,12.99382251,12.99382251,13.00440695,13.00440695,13.02558444,13.02558444,734.175,734.175,671.125,671.125,120.6853475,120.6853475,297.6645175,297.6645175,994.6967861,994.6967861,nitr_gr
V2C,mp-20648,3.387416524,-281.85,2440.15,2167.0,6.740458758,232.4679639,145.8902709,-0.472562522,-9.603056575,5.741137786,19.07116518,31.4761,37.96456667,19.4654,29.95743333,19.43833811,24.48583529,24.73546187,31.47052049,37.00873773,42.16764067,1.025,1.133333333,0.325,0.666666667,0.92195122,1.030909091,0.972111105,1.084564019,1.075290658,1.174024418,14.5,17.33333333,8.5,13.33333333,9.517241379,11.82857143,11.74734012,14.69610707,16.80773631,19.09624745,3.0,3.333333333,1.0,2.0,2.666666667,3.0,2.828427125,3.174802104,3.16227766,3.464101615,9.5,8.0,4.5,1.333333333,7.368421053,6.363636364,8.366600265,7.047298732,10.51189802,9.055385138,2.09,1.936666667,0.46,0.236666667,1.988755981,1.85282318,2.038749617,1.892220732,2.140023364,1.984632628,6.805,7.31,1.515,3.783333333,6.467714916,6.98615873,6.634214347,7.154304846,6.971603115,7.448241403,2991.5,2722.0,808.5,188.6666667,2772.990139,2543.820914,2880.173606,2626.013913,3098.829537,2826.71647,carb_gr
V3Si,mp-2567,3.344028572,149.15,2208.15,1935.0,5.677650234,179.4600604,96.48997513,-0.46460186,-8.632216651,5.77814219,1.805992901,39.5135,45.2275,11.428,31.18475,36.20832116,42.32954624,37.82482648,43.89593829,41.13290491,46.29769049,1.225,1.2875,0.125,0.7375,1.212244898,1.277419355,1.218605761,1.282621447,1.231361036,1.292042956,18.5,20.75,4.5,13.75,17.40540541,19.81538462,17.94435844,20.31551733,19.03943276,21.11279233,3.5,3.75,0.5,2.25,3.428571429,3.692307692,3.464101615,3.722419436,3.535533906,3.774917218,9.5,7.25,4.5,0.25,7.368421053,5.957446809,8.366600265,6.467843638,10.51189802,8.231038817,1.765,1.6975,0.135,0.7475,1.754674221,1.690040928,1.759829537,1.693671204,1.77015536,1.701521378,10.19,9.255,1.87,3.225,9.846830226,9.019253933,10.01694564,9.129128531,10.36016409,9.395621321,1935.0,2059.0,248.0,1215.5,1903.214987,2033.52899,1919.041688,2046.77014,1950.827773,2070.171249,carb_gr
VB,mp-9973,3.40194307,257.15,2523.15,2250.0,6.762404018,267.6034418,187.5681953,-0.847778282,-8.728651688,5.631694261,4.115419087,30.87625,30.87625,20.06525,20.06525,17.83664002,17.83664002,23.46760654,23.46760654,36.82332239,36.82332239,1.1,1.1,0.25,0.25,1.043181818,1.043181818,1.071214264,1.071214264,1.128051417,1.128051417,14.0,14.0,9.0,9.0,8.214285714,8.214285714,10.72380529,10.72380529,16.64331698,16.64331698,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,9.0,9.0,4.0,4.0,7.222222222,7.222222222,8.062257748,8.062257748,9.848857802,9.848857802,1.835,1.835,0.205,0.205,1.812098093,1.812098093,1.823513093,1.823513093,1.846415446,1.846415446,6.355,6.355,1.965,1.965,5.747411487,5.747411487,6.043575101,6.043575101,6.651860642,6.651860642,2266.0,2266.0,83.0,83.0,2262.959841,2262.959841,2264.47941,2264.47941,2267.51957,2267.51957,bor
VB2,mp-1491,3.435071564,429.4833333,2723.15,2450.0,6.819375173,286.1508058,226.2106454,-0.739357752,-8.219736903,5.10857069,4.115419087,30.87625,24.18783333,20.06525,9.773166667,17.83664002,14.66081308,23.46760654,18.12457456,36.82332239,30.70717541,1.1,1.016666667,0.25,0.116666667,1.043181818,0.96971831,1.071214264,0.991723353,1.128051417,1.04363148,14.0,11.0,9.0,4.333333333,8.214285714,6.764705882,10.72380529,8.315517494,16.64331698,13.89244399,3.0,2.666666667,1.0,0.0,2.666666667,2.4,2.828427125,2.5198421,3.16227766,2.828427125,9.0,10.33333333,4.0,7.0,7.222222222,8.47826087,8.062257748,9.454071946,9.848857802,11.0,1.835,1.903333333,0.205,0.816666667,1.812098093,1.882188679,1.823513093,1.89299433,1.846415446,1.913121359,6.355,5.7,1.965,0.153333333,5.747411487,5.210385164,6.043575101,5.432721668,6.651860642,5.99351316,2266.0,2293.666667,83.0,838.3333333,2262.959841,2290.930901,2264.47941,2292.309511,2267.51957,2295.001162,bor
VC,mp-1282,3.488994654,91.65,3083.15,2810.0,7.104013605,289.6109529,197.9745358,-0.41139459,-9.565957585,5.800035846,19.07116518,31.4761,31.4761,19.4654,19.4654,19.43833811,19.43833811,24.73546187,24.73546187,37.00873773,37.00873773,1.025,1.025,0.325,0.325,0.92195122,0.92195122,0.972111105,0.972111105,1.075290658,1.075290658,14.5,14.5,8.5,8.5,9.517241379,9.517241379,11.74734012,11.74734012,16.80773631,16.80773631,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,9.5,9.5,4.5,4.5,7.368421053,7.368421053,8.366600265,8.366600265,10.51189802,10.51189802,2.09,2.09,0.46,0.46,1.988755981,1.988755981,2.038749617,2.038749617,2.140023364,2.140023364,6.805,6.805,1.515,1.515,6.467714916,6.467714916,6.634214347,6.634214347,6.971603115,6.971603115,2991.5,2991.5,808.5,808.5,2772.990139,2772.990139,2880.173606,2880.173606,3098.829537,3098.829537,carb_gr
W2B,mp-1113,3.468812397,-303.1833333,2943.15,2670.0,7.932834505,337.3740553,153.7396505,-0.261861554,-11.12707608,16.75971941,2.52750984,97.3255,126.1636667,86.5145,118.9563333,20.42110485,29.01988066,44.58132165,71.49054864,130.219091,150.2344489,1.1,1.183333333,0.25,0.616666667,1.043181818,1.128688525,1.071214264,1.157076716,1.128051417,1.206579187,39.5,51.0,34.5,47.66666667,9.367088608,13.21428571,19.23538406,30.14008559,52.4452095,60.48966854,4.0,4.666666667,2.0,3.333333333,3.0,3.6,3.464101615,4.160167646,4.472135955,5.033222957,9.5,8.333333333,3.5,0.333333333,8.210526316,7.3125,8.831760866,7.763936077,10.12422837,8.96288644,2.2,2.253333333,0.16,0.893333333,2.188363636,2.242732919,2.194174104,2.24811259,2.205810509,2.258376998,6.93,7.776666667,2.54,4.85,5.999033189,6.833967123,6.447736037,7.32917052,7.380819738,8.137032629,3022.0,3246.333333,673.0,1680.333333,2872.122766,3102.426427,2946.10845,3177.146938,3096.031815,3307.761126,bor
WB,mp-7832,3.467334273,-88.85,2933.15,2660.0,7.723607461,333.7953311,184.473686,-0.36767755,-10.18643611,15.33150269,2.52750984,97.3255,97.3255,86.5145,86.5145,20.42110485,20.42110485,44.58132165,44.58132165,130.219091,130.219091,1.1,1.1,0.25,0.25,1.043181818,1.043181818,1.071214264,1.071214264,1.128051417,1.128051417,39.5,39.5,34.5,34.5,9.367088608,9.367088608,19.23538406,19.23538406,52.4452095,52.4452095,4.0,4.0,2.0,2.0,3.0,3.0,3.464101615,3.464101615,4.472135955,4.472135955,9.5,9.5,3.5,3.5,8.210526316,8.210526316,8.831760866,8.831760866,10.12422837,10.12422837,2.2,2.2,0.16,0.16,2.188363636,2.188363636,2.194174104,2.194174104,2.205810509,2.205810509,6.93,6.93,2.54,2.54,5.999033189,5.999033189,6.447736037,6.447736037,7.380819738,7.380819738,3022.0,3022.0,673.0,673.0,2872.122766,2872.122766,2946.10845,2946.10845,3096.031815,3096.031815,bor
WSi2,mp-1620,3.387060421,81.81666667,2438.15,2165.0,6.178863697,191.3800195,98.26176098,-0.34728305,-8.28225231,9.689780275,5.152514477,105.96275,80.00366667,77.87725,42.55633333,48.72691885,39.1386186,71.85567702,52.53734363,131.5027393,108.589036,1.225,1.183333333,0.125,0.283333333,1.212244898,1.172368421,1.218605761,1.177713662,1.231361036,1.189187398,44.0,34.0,30.0,15.33333333,23.54545455,19.18518519,32.18695388,24.3872369,53.25410782,44.22668877,4.5,4.0,1.5,0.0,4.0,3.6,4.242640687,3.77976315,4.74341649,4.242640687,10.0,11.33333333,4.0,7.333333333,8.4,9.692307692,9.16515139,10.55526418,10.77032961,11.94431524,2.13,2.053333333,0.23,0.48,2.105164319,2.032024169,2.117545749,2.042394983,2.142381852,2.064751801,10.765,11.19666667,1.295,4.883333333,10.60921505,11.05240645,10.68682366,11.12623422,10.84261269,11.26303837,2691.0,2356.333333,1004.0,107.0,2316.412114,2060.195549,2496.69081,2190.861226,2872.193761,2539.354446,carb_gr
Y2S3,mp-541289,3.342057325,1245.534,2198.15,1925.0,6.136671567,74.24767772,41.66384003,-2.472474886,-7.142698669,3.775544157,37.02296186,60.485425,54.80134,28.420425,16.32334,47.1314549,43.08277453,53.39256578,48.21596708,66.82968797,61.47030666,1.4,1.32,0.4,0.12,1.285714286,1.216216216,1.341640786,1.265053819,1.456021978,1.376953158,27.5,25.2,11.5,6.0,22.69090909,20.93959732,24.97999199,22.8506118,29.80771712,27.60434748,4.0,3.8,1.0,0.2,3.75,3.571428571,3.872983346,3.680109614,4.123105626,3.924283374,9.5,10.8,6.5,8.4,5.052631579,5.853658537,6.92820323,8.190690044,11.51086443,12.53794241,1.9,2.036,0.68,1.06,1.656631579,1.784353741,1.774147683,1.912122694,2.01801883,2.142241816,17.705,17.27,2.175,1.366,17.43780853,17.01964719,17.57089639,17.14231319,17.83809547,17.4009856,1093.68,952.616,705.32,486.584,638.8154122,565.8335979,835.8586244,717.0561431,1301.388583,1176.883382,chalc
Zn3As2,mp-680580,3.109966438,436.542,1288.15,1015.0,1.99550112,51.67331798,21.06027679,-0.148437963,-2.76751755,5.423547241,6.78159451,70.1653,69.21404,4.7563,9.27676,69.84288437,68.90866114,70.00390657,69.05980108,70.32632305,69.37074907,1.25,1.27,0.1,0.35,1.242,1.262195122,1.245993579,1.266133201,1.25399362,1.27377392,31.5,31.2,1.5,4.8,31.42857143,31.13207547,31.46426545,31.16580355,31.53569406,31.2345962,4.0,4.0,0.0,0.8,4.0,4.0,4.0,4.0,4.0,4.0,13.5,13.2,1.5,1.2,13.33333333,13.04347826,13.41640786,13.12034489,13.58307771,13.28156617,1.915,1.862,0.265,0.118,1.878328982,1.827743902,1.896575862,1.84447581,1.933248561,1.880015957,11.055,10.676,1.895,0.316,10.73016735,10.37449711,10.89137273,10.52071344,11.21624046,10.83625212,891.34,851.608,198.66,20.392,847.0630736,810.9160194,868.919559,830.4054449,913.2101572,873.5693158,nitr_gr
Zn3P2,mp-2071,2.840827228,150.622,693.15,420.0,2.255781436,60.84950844,25.40410904,-0.188477562,-3.109468269,4.535573554,7.030620524,48.191381,51.6349048,17.217619,26.8558952,42.03994068,45.27507964,45.01069649,48.50428293,51.17475556,54.3208242,1.175,1.21,0.175,0.41,1.14893617,1.184210526,1.161895004,1.197292497,1.187960437,1.222088377,22.5,24.0,7.5,12.0,20.0,21.42857143,21.21320344,22.7357485,23.71708245,25.0998008,3.5,3.6,0.5,1.2,3.428571429,3.529411765,3.464101615,3.565204916,3.535533906,3.633180425,13.5,13.2,1.5,1.2,13.33333333,13.04347826,13.41640786,13.12034489,13.58307771,13.28156617,1.92,1.866,0.27,0.114,1.88203125,1.830547112,1.900920829,1.847855524,1.938891436,1.88465912,13.09,12.304,3.93,1.312,11.91009931,11.2354569,12.48612029,11.73602718,13.66722357,12.89245981,504.99,542.528,187.69,288.688,435.2311214,470.1816743,468.8148504,506.8828738,538.74153,572.8482045,nitr_gr
ZnO,mp-2133,3.351825285,1874.41,2248.15,1975.0,4.053555555,115.1407468,34.93712537,-1.798659443,-4.55122248,5.437864496,55.11313621,40.7042,40.7042,24.7048,24.7048,25.70999441,25.70999441,32.34972573,32.34972573,47.61469354,47.61469354,0.975,0.975,0.375,0.375,0.830769231,0.830769231,0.9,0.9,1.044629121,1.044629121,19.0,19.0,11.0,11.0,12.63157895,12.63157895,15.49193338,15.49193338,21.9544984,21.9544984,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,2.545,2.545,0.895,0.895,2.230255403,2.230255403,2.382435728,2.382435728,2.697786129,2.697786129,13.26,13.26,4.1,4.1,11.99227753,11.99227753,12.61021808,12.61021808,13.8793948,13.8793948,373.74,373.74,318.94,318.94,101.5648954,101.5648954,194.8303467,194.8303467,491.3291272,491.3291272,ox
ZnSb,mp-753,2.925904844,44.92,843.15,570.0,1.934968088,41.70839151,17.52026596,-0.028138728,-2.722368823,6.144086677,3.921056085,93.5845,93.5845,28.1755,28.1755,85.10169782,85.10169782,89.24236572,89.24236572,97.73391142,97.73391142,1.4,1.4,0.05,0.05,1.398214286,1.398214286,1.399106858,1.399106858,1.400892573,1.400892573,40.5,40.5,10.5,10.5,37.77777778,37.77777778,39.11521443,39.11521443,41.83897704,41.83897704,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,13.5,13.5,1.5,1.5,13.33333333,13.33333333,13.41640786,13.41640786,13.58307771,13.58307771,1.85,1.85,0.2,0.2,1.828378378,1.828378378,1.839157416,1.839157416,1.860779407,1.860779407,13.675,13.675,4.515,4.515,12.18430713,12.18430713,12.90815246,12.90815246,14.40107114,14.40107114,798.23,798.23,105.55,105.55,784.2731173,784.2731173,791.2207849,791.2207849,805.178201,805.178201,nitr_gr
ZnSe,mp-1190,3.252889423,1196.81,1790.15,1517.0,2.62628301,46.57875864,18.52031773,-0.715297779,-3.09298382,5.064263884,18.33135174,72.1845,72.1845,6.7755,6.7755,71.5485269,71.5485269,71.86580995,71.86580995,72.50178922,72.50178922,1.25,1.25,0.1,0.1,1.242,1.242,1.245993579,1.245993579,1.25399362,1.25399362,32.0,32.0,2.0,2.0,31.875,31.875,31.93743885,31.93743885,32.06243908,32.06243908,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,2.1,2.1,0.45,0.45,2.003571429,2.003571429,2.05121915,2.05121915,2.147673159,2.147673159,12.79,12.79,3.63,3.63,11.7597498,11.7597498,12.26406132,12.26406132,13.29514949,13.29514949,593.34,593.34,99.34,99.34,576.707992,576.707992,584.9648878,584.9648878,601.5985299,601.5985299,chalc
ZnTe,mp-2176,3.179594874,804.48,1512.15,1239.0,2.26414633,32.72088195,15.79249716,-0.473298533,-2.6746793,5.418813343,4.936490814,96.5045,96.5045,31.0955,31.0955,86.48496599,86.48496599,91.35747588,91.35747588,101.3905747,101.3905747,1.375,1.375,0.025,0.025,1.374545455,1.374545455,1.374772708,1.374772708,1.375227254,1.375227254,41.0,41.0,11.0,11.0,38.04878049,38.04878049,39.49683532,39.49683532,42.44997055,42.44997055,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,1.875,1.875,0.225,0.225,1.848,1.848,1.861451047,1.861451047,1.888451747,1.888451747,14.81,14.81,5.65,5.65,12.65453072,12.65453072,13.68990869,13.68990869,15.85113876,15.85113876,707.67,707.67,14.99,14.99,707.352479,707.352479,707.5112217,707.5112217,707.8287427,707.8287427,chalc
ZrB2,mp-1472,3.514965908,997.8166667,3273.15,3000.0,7.42952331,224.9370031,174.5156346,-0.987354686,-8.289515323,6.03310523,11.84071933,51.0175,37.61533333,40.2065,23.20066667,19.33106609,15.30934131,31.40418227,22.00967427,64.95650813,53.402789,1.2,1.083333333,0.35,0.05,1.097916667,1.000632911,1.147824028,1.038460184,1.25,1.132475165,22.5,16.66666667,17.5,10.0,8.888888889,7.058823529,14.14213562,10.0,28.50438563,23.4520788,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,8.5,10.0,4.5,7.333333333,6.117647059,7.428571429,7.211102551,8.776382955,9.617692031,10.86278049,1.685,1.803333333,0.355,0.916666667,1.610207715,1.731829787,1.647179407,1.768902892,1.721990128,1.83413013,9.205,7.6,4.815,1.746666667,6.686344378,5.69359852,7.845240595,6.464858416,10.38827464,8.852581544,2238.5,2275.333333,110.5,856.6666667,2233.045343,2270.403634,2235.771008,2272.894193,2241.225669,2277.717132,bor
ZrC,mp-2795,3.580371781,841.15,3805.15,3532.0,8.04082761,197.5338259,138.3634581,-0.80498179,-9.692217015,6.50296405,31.07146895,51.61735,51.61735,39.60665,39.60665,21.22666307,21.22666307,33.10081716,33.10081716,65.06179789,65.06179789,1.125,1.125,0.425,0.425,0.964444444,0.964444444,1.041633333,1.041633333,1.202601347,1.202601347,23.0,23.0,17.0,17.0,10.43478261,10.43478261,15.49193338,15.49193338,28.60069929,28.60069929,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,9.0,9.0,5.0,5.0,6.222222222,6.222222222,7.483314774,7.483314774,10.29563014,10.29563014,1.94,1.94,0.61,0.61,1.748195876,1.748195876,1.841602563,1.841602563,2.033642053,2.033642053,9.655,9.655,4.365,4.365,7.681595028,7.681595028,8.611956804,8.611956804,10.59586004,10.59586004,2964.0,2964.0,836.0,836.0,2728.205128,2728.205128,2843.659614,2843.659614,3079.641538,3079.641538,carb_gr
ZrN,mp-1352,3.512304089,2157.625,3253.15,2980.0,7.5429016,208.0292382,127.7418734,-1.870081636,-10.12016805,7.098978293,51.85847136,52.61535,52.61535,38.60865,38.60865,24.284685,24.284685,35.74558995,35.74558995,65.26103669,65.26103669,1.1,1.1,0.45,0.45,0.915909091,0.915909091,1.003742995,1.003742995,1.188486432,1.188486432,23.5,23.5,16.5,16.5,11.91489362,11.91489362,16.73320053,16.73320053,28.71410803,28.71410803,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,9.5,9.5,5.5,5.5,6.315789474,6.315789474,7.745966692,7.745966692,10.9772492,10.9772492,2.185,2.185,0.855,0.855,1.850434783,1.850434783,2.010770996,2.010770996,2.346326917,2.346326917,13.78,13.78,0.24,0.24,13.77582003,13.77582003,13.77790986,13.77790986,13.78208983,13.78208983,1095.525,1095.525,1032.475,1032.475,122.4713265,122.4713265,366.2927791,366.2927791,1505.383556,1505.383556,nitr_gr
ZrSi2,mp-1515,3.277185026,59.15,1893.15,1620.0,5.881939037,123.5030122,76.71978931,-0.649076637,-7.11390395,4.846510561,7.801377879,59.65475,49.13166667,31.56925,11.68433333,42.94832603,36.5082752,50.61691073,41.59340521,67.49301255,57.44391118,1.325,1.25,0.225,0.216666667,1.286792453,1.217857143,1.305756486,1.233215637,1.343968006,1.267872233,27.0,22.66666667,13.0,4.0,20.74074074,17.87234043,23.66431913,19.86576777,29.96664813,25.76819745,4.0,3.666666667,1.0,0.333333333,3.75,3.461538462,3.872983346,3.556893304,4.123105626,3.785938897,9.0,10.66666667,5.0,8.0,6.222222222,7.636363636,7.483314774,9.220872584,10.29563014,11.66190379,1.615,1.71,0.285,0.823333333,1.564705882,1.6625,1.58965405,1.687017603,1.639954268,1.73098238,13.04,12.71333333,0.98,3.366666667,12.96634969,12.64946633,13.0031227,12.68082599,13.0767733,12.74686367,1907.5,1834.0,220.5,415.3333333,1882.011009,1812.183746,1894.712643,1822.778635,1920.202203,1845.744836,carb_gr
